#OTU ID	J401	J402	J403	J404	J405	J406	J407	J408	J409	J410	J411	J412	J413	J414	J415	J416	J417	J418	J419	J420	J421	J422	J423	J424	J425	J426	J427	J428	J429	J430	J431	J432	J433	J434	J435	J436	J437	J438	J439	J440	J441	J442
denovo103914	2	3	0	0	2	2	0	0	1	0	0	2	1	0	1	1	1	0	0	0	0	0	0	0	2	0	3	0	5	1	2	0	0	0	0	1	0	0	2	0	0	2
denovo103927	1	0	0	0	2	0	0	0	3	0	0	3	0	0	0	0	7	0	2	2	0	0	0	5	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
denovo103958	1	0	1	4	0	5	2	0	0	0	1	0	0	0	0	8	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0
denovo104006	2	0	0	0	4	0	2	0	1	0	0	0	2	2	3	4	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	13	0	1	0	1	2	0	1
denovo104021	0	1	0	0	0	0	0	0	0	1	3	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	1	0	0	3	0	0	0	4	0	0	2	3
denovo104041	4	3	0	1	0	0	2	4	3	0	0	3	5	2	0	2	0	4	0	0	2	4	0	1	0	0	1	4	1	3	3	0	2	1	0	1	4	11	3	0	1	1
denovo104062	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	3	0	0	0	1	0	0	1	0	0	0	1	2	0	3	0	0	0	0	2	0	0	0	1	1
denovo104157	17	7	9	7	11	6	8	7	8	6	0	15	16	10	6	5	9	11	21	8	49	12	7	25	7	10	3	17	13	3	2	24	5	9	2	4	6	14	14	7	6	2
denovo104197	0	1	3	0	3	4	0	0	3	0	0	2	0	0	2	0	0	0	2	0	0	2	3	4	0	1	1	2	2	0	3	0	0	3	0	0	2	0	1	0	0	0
denovo104205	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	2	4	3	0	0	0	1	2	0	0	0	0	1	0	1	0	0	0	0	1	0
denovo104206	1	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	3	0	0	0	1	2	0	1	0	0	0	0	1	0	2	1	1	0	1	1
denovo104229	0	0	0	0	2	0	1	0	1	0	0	0	0	3	4	0	0	0	0	0	3	0	0	4	5	0	0	0	6	0	1	0	0	6	0	0	0	0	0	0	0	0
denovo104292	0	0	0	0	0	0	2	1	0	3	0	2	0	0	3	0	0	2	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	4	0	0	0	0	0
denovo104305	0	0	1	0	0	0	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	1	4	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	2	0	1	0
denovo104307	2	0	0	0	0	0	1	1	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	3	0	0	0	2	1	0	0	0	0	0	2	0	1	0	2	0	0	0
denovo104341	1	0	0	1	0	0	2	0	0	0	0	0	0	3	0	2	0	0	1	0	2	4	0	0	0	0	8	0	0	0	0	0	0	2	1	1	2	0	0	0	0	0
denovo104375	1	2	0	1	1	4	7	0	2	0	6	3	0	2	4	0	0	0	3	0	0	0	0	0	2	0	0	3	0	3	4	0	0	0	0	1	0	9	0	0	0	5
denovo104424	0	1	3	0	0	2	1	2	8	0	2	6	2	0	2	0	1	2	0	0	1	6	2	2	1	0	0	2	3	4	1	6	3	0	0	2	3	1	3	0	4	2
denovo104429	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	8	0	0	1	0	0	0	1	0	0	0	4	0	2	0	1	0	1	0
denovo104430	4	0	0	0	0	0	0	0	4	2	0	0	6	3	0	3	6	0	0	7	8	3	4	0	0	4	0	1	1	0	0	0	0	0	2	0	5	0	2	1	1	0
denovo104432	0	0	0	2	0	0	0	1	0	2	0	2	0	0	0	0	0	0	5	1	0	0	0	1	0	0	0	2	3	2	0	0	0	0	0	0	2	0	3	0	1	0
denovo104445	0	0	1	0	1	3	0	3	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	4	2	0	0	0	0	0	2	1	0	1	0	0	0	1	1
denovo104451	3	0	0	0	1	0	1	0	1	0	0	1	1	0	0	2	4	1	0	5	1	5	0	0	3	0	2	0	0	1	1	0	2	0	0	0	0	0	0	0	1	5
denovo104514	0	0	0	0	4	0	1	0	4	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0
denovo104545	2	0	0	0	0	0	2	2	1	8	5	1	0	0	0	0	0	0	5	1	3	0	3	0	5	0	0	0	0	2	0	8	1	0	0	2	0	0	1	3	5	4
denovo104577	11	0	14	6	9	10	11	8	32	4	1	4	0	7	6	10	6	0	5	0	12	0	16	0	1	4	3	1	3	10	5	14	5	11	7	11	1	2	11	18	7	2
denovo104600	6	0	0	0	0	2	1	4	0	0	10	1	2	2	0	0	0	3	0	3	1	0	0	0	0	1	2	0	0	0	1	0	4	1	0	0	0	0	0	1	1	0
denovo104606	2	1	0	0	0	0	3	0	2	2	1	0	2	1	1	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
denovo104609	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	2	2	0	0	1	0	0	0	0	0	3	0	0	0	0	1	2	5
denovo104619	2	4	6	4	2	5	2	3	1	5	6	3	1	3	0	2	1	1	0	0	7	0	3	6	4	0	2	0	2	3	3	0	1	7	0	4	0	0	1	5	2	0
denovo104642	0	1	0	1	0	0	0	0	0	0	0	0	0	1	7	0	0	2	1	0	0	3	0	2	2	0	0	1	0	1	1	0	0	5	0	4	1	0	0	0	5	0
denovo104711	3	13	2	7	39	12	1	0	11	1	3	24	13	1	19	1	0	3	9	1	18	6	15	95	16	0	47	12	32	9	19	5	5	100	10	15	17	27	14	2	40	32
denovo104718	175	59	240	715	86	408	307	649	71	182	662	97	54	45	62	156	106	307	292	205	325	96	115	76	119	279	87	141	57	115	139	140	606	145	75	356	151	368	221	616	107	52
denovo104804	3	10	0	0	6	0	7	4	2	0	2	8	3	2	1	4	4	6	2	0	9	6	2	4	3	2	1	9	5	5	1	3	3	2	0	0	1	4	4	4	4	0
denovo104852	10	1	3	3	1	5	2	0	5	0	1	2	0	0	0	4	0	2	1	2	1	0	4	3	6	4	4	2	1	0	1	2	4	4	2	2	3	2	2	0	4	0
denovo104866	10	1	0	4	22	9	8	3	12	28	8	24	11	7	1	9	2	12	4	0	7	3	10	10	15	2	3	2	14	10	9	38	4	12	1	2	1	8	14	6	18	0
denovo104881	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	2	1	5	0	3	0	0	0	0	0	1	0	5	2	0
denovo104897	3	1	13	6	0	2	5	0	4	21	2	1	5	7	0	2	25	2	0	2	34	2	6	0	0	14	9	0	5	3	1	1	5	0	10	14	6	0	11	22	0	0
denovo104968	6	0	14	22	0	0	4	16	0	0	12	3	0	0	1	7	2	0	2	0	2	2	0	0	0	0	0	1	0	2	0	1	15	0	0	0	1	1	1	2	1	0
denovo105017	0	0	0	0	0	0	2	0	0	2	0	1	0	0	6	0	0	4	3	0	0	1	0	0	2	1	1	0	0	1	2	1	1	5	0	0	1	1	0	0	0	0
denovo105078	1	1	2	0	0	0	0	0	3	8	0	0	1	1	0	3	7	0	0	0	0	1	4	0	0	4	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0
denovo105111	0	2	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	2	0	1	0	0	0	1	0	0	2	0	1	0	2	0	0	2	0	0	1	0	0	0	1	0
denovo105136	1	0	0	0	0	4	0	2	2	0	3	1	0	0	5	0	0	0	1	0	0	2	0	0	0	2	1	2	0	1	0	2	1	1	0	0	0	0	0	8	2	1
denovo105211	3	0	0	1	0	6	0	0	0	1	0	3	2	1	0	0	0	0	6	1	1	1	2	0	2	0	2	3	0	3	0	0	0	0	1	3	0	2	2	0	1	1
denovo105215	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3	1	0	0	0	0	0	1	0	0	3	0	0	1	2	0	0	2	0
denovo105250	0	1	1	0	4	1	1	0	0	0	0	2	0	0	2	0	0	0	0	0	1	3	1	3	3	0	0	0	0	3	0	1	0	0	0	0	0	1	3	0	0	2
denovo105263	7	3	4	3	1	4	4	1	2	1	1	3	5	0	0	4	1	3	1	2	0	4	7	8	10	5	3	0	3	1	2	3	1	10	4	5	7	4	3	1	2	2
denovo105284	30	21	10	5	17	30	15	4	11	14	2	26	21	7	7	6	16	24	16	3	25	15	14	28	12	21	19	2	22	7	14	14	11	35	8	8	12	5	22	17	4	11
denovo105308	0	0	6	9	0	1	0	1	1	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	5	1	2	0	0	0	0	0	0	0	0	1	0	1	2	1	0
denovo105323	10	4	16	20	1	8	15	44	3	4	25	7	2	6	0	4	1	8	3	5	3	7	3	1	5	4	3	1	1	6	3	1	27	2	0	4	2	4	3	10	7	3
denovo105331	0	45	0	67	0	0	18	1	0	84	232	0	0	11	0	11	0	2	4	56	2	12	24	0	15	156	1	0	0	0	0	15	0	0	0	0	32	0	0	15	1	0
denovo105339	6	4	2	3	3	7	2	0	2	2	1	5	3	0	1	0	1	9	0	1	15	4	2	7	4	0	11	1	13	1	1	0	2	12	2	3	0	4	4	3	4	2
denovo105356	6	2	0	3	0	0	2	1	0	0	0	0	4	0	0	1	0	0	3	1	0	0	0	0	3	0	0	0	0	0	0	1	4	0	0	0	0	0	3	1	0	0
denovo105406	0	1	0	0	0	0	1	0	0	0	1	0	0	1	5	0	0	3	0	0	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0	5	2	6	0	0	0	0
denovo105422	241	131	352	95	381	382	248	42	206	231	10	84	212	10	34	98	278	194	208	91	380	157	262	999	582	402	144	131	408	17	238	617	81	558	16	51	240	375	685	0	395	395
denovo105426	0	15	0	0	2	0	0	0	0	0	0	4	12	0	7	0	0	6	8	3	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5
denovo105569	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	1	2	2	1	0	4	0	1	0	0	2	0	4	5	0	1	0	0	0	0	0
denovo105570	1	4	0	4	0	4	0	0	0	1	1	0	0	3	0	0	0	0	1	4	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	3	0	0	0	0
denovo105596	0	0	2	0	2	1	0	0	0	3	1	3	0	3	1	3	1	0	2	0	1	3	6	4	0	3	3	1	0	2	1	0	0	1	0	0	0	0	2	10	1	0
denovo105600	0	1	0	1	0	0	0	1	0	2	0	0	0	0	0	3	0	0	0	0	1	0	1	0	0	2	1	0	0	0	0	1	0	1	0	1	0	2	2	0	0	0
denovo105611	1	0	0	0	1	5	0	0	2	0	1	1	0	0	0	1	0	1	0	0	2	1	1	1	2	2	0	0	0	2	0	2	1	0	0	2	3	0	0	0	0	0
denovo105671	0	0	0	0	0	1	1	0	0	2	0	0	0	0	1	0	2	5	0	0	1	5	0	0	2	2	0	2	1	1	2	1	0	1	0	0	2	4	0	0	0	0
denovo105709	0	0	0	0	0	0	0	0	1	0	2	0	0	0	2	0	0	2	1	2	1	0	1	3	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0
denovo105741	2	0	2	2	3	2	4	3	1	3	0	5	6	0	0	6	0	7	8	3	1	0	7	3	1	5	2	0	5	5	1	19	4	1	1	2	1	2	1	5	16	5
denovo105744	3	0	0	1	10	0	0	1	2	0	0	6	0	6	4	0	0	0	0	1	1	0	0	2	2	0	2	1	0	0	0	2	0	11	3	0	0	3	0	0	1	2
denovo105748	0	0	0	0	0	0	2	0	0	3	0	0	0	1	0	3	0	0	0	0	3	0	1	1	0	1	1	0	0	0	0	2	1	0	6	0	0	0	1	0	0	0
denovo105760	0	1	0	0	0	0	0	2	0	1	0	2	0	1	1	0	0	1	2	0	1	3	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0
denovo105774	1	0	0	0	1	0	1	0	1	0	0	1	1	1	0	0	1	2	1	0	2	0	0	0	1	2	1	2	0	0	0	1	1	1	0	1	2	1	1	2	1	0
denovo105840	0	0	1	1	0	3	0	0	0	0	0	0	0	1	1	0	1	2	0	2	0	0	2	0	2	1	0	2	1	0	3	0	0	2	1	1	0	0	3	3	2	1
denovo105854	0	1	0	0	0	0	7	0	0	0	3	0	3	0	0	0	1	1	0	1	3	0	2	0	0	0	0	1	0	0	3	1	0	0	0	0	0	3	0	0	0	0
denovo105862	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	9	4	0	0	4	1	2	0	0	0	0	0	2	0	1	0	0	0	0	1
denovo105893	0	2	1	4	4	0	0	2	1	4	1	0	0	0	0	4	2	1	5	2	0	1	0	4	3	5	4	0	1	0	3	0	0	6	2	2	0	0	0	4	3	0
denovo105916	4	1	0	0	1	0	6	8	0	0	4	2	0	1	1	1	2	0	3	1	0	1	0	0	4	2	1	0	0	1	2	1	4	1	1	1	5	2	3	6	5	0
denovo105917	1	0	6	0	0	0	3	2	0	5	0	0	0	0	0	2	1	0	0	1	0	2	3	0	0	7	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
denovo105924	1	1	0	0	2	0	0	1	0	5	0	3	2	3	0	0	3	2	0	0	4	4	2	4	1	2	0	5	2	0	2	2	3	3	1	0	3	1	1	0	3	0
denovo105968	5	0	1	0	5	5	1	1	2	2	0	1	2	0	1	1	2	0	1	1	0	0	3	0	6	0	1	0	1	0	0	2	1	2	1	1	7	1	0	1	0	1
denovo106014	1	0	3	0	0	2	0	0	1	0	0	0	0	2	0	0	0	1	0	0	1	2	1	1	8	2	1	0	1	1	0	0	1	2	1	1	2	0	0	1	0	0
denovo106035	0	37	1	3	0	3	0	1	0	7	0	1	3	0	4	3	1	1	5	11	0	1	0	0	0	6	0	8	0	0	5	2	0	3	0	0	3	2	0	0	7	5
denovo106038	1	10	3	7	3	6	0	0	3	2	1	2	2	8	5	1	1	3	2	3	12	2	11	5	14	7	0	1	13	7	10	6	7	7	2	3	3	5	3	9	2	7
denovo106119	1	0	2	0	0	1	0	2	1	2	1	1	2	1	1	0	3	2	0	1	1	1	3	4	2	0	1	0	0	0	0	2	0	5	1	2	5	1	2	1	0	3
denovo106127	0	0	1	2	0	0	0	0	2	3	1	0	0	0	0	0	4	0	0	0	1	0	4	0	0	0	1	0	1	0	0	2	1	0	2	1	0	0	0	0	0	0
denovo106131	1	0	2	0	0	0	2	1	0	0	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	3	0	0	0	0	2	0	1	0	0	1	2	0	0	0	0	1
denovo106150	7	3	7	7	38	8	8	2	16	1	0	9	4	1	6	7	8	1	3	4	4	15	14	4	2	0	7	2	6	4	0	8	1	13	7	4	9	3	6	2	10	5
denovo106248	0	0	1	0	0	3	0	1	1	0	0	4	0	5	0	0	0	1	0	2	2	2	2	1	0	1	0	1	0	2	0	0	0	0	0	2	0	0	0	0	2	3
denovo106292	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	5	0	1	0	1	0	7	2	0	0	3	0	0	0	0	0	0	0	0	1	1	2	0	0	1
denovo106310	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	1	0	6	0	1	3	0	0	1	1	0	0
denovo106315	23	2	0	0	0	0	15	3	20	8	0	1	0	0	4	12	0	3	1	4	3	1	2	3	0	0	15	0	3	27	5	8	19	1	0	1	2	34	3	2	8	16
denovo106341	3	2	2	0	1	2	1	0	0	1	0	3	0	1	0	0	1	0	1	0	0	0	2	1	1	1	0	0	0	2	0	1	7	1	0	2	0	0	3	2	0	0
denovo106374	3	0	0	1	1	4	0	0	1	1	0	2	0	0	0	2	1	0	2	0	0	0	2	2	4	1	0	1	2	0	0	2	0	5	1	3	4	0	0	2	2	0
denovo106376	0	0	2	0	0	0	3	0	1	1	0	0	2	0	0	3	9	0	0	0	0	2	3	0	0	4	1	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
denovo106414	1	0	2	0	0	2	8	5	0	0	4	1	0	4	0	1	1	0	0	0	2	0	0	0	0	2	0	1	0	0	3	0	3	1	0	2	1	0	0	4	0	1
denovo106432	0	10	71	0	0	0	4	0	0	0	0	7	1	0	1	1	9	0	9	2	5	1	0	0	0	0	0	0	0	1	1	10	21	0	0	9	2	1	0	0	0	1
denovo106437	0	0	0	0	0	0	0	0	0	0	1	1	0	5	0	4	2	0	0	3	1	0	1	0	0	2	1	0	0	0	0	0	0	0	2	0	2	0	0	4	0	0
denovo106455	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	1	5	0	0	0	0	0	0	2	4	0	0	4	0	0	0	0	1	1	0	0	0	0	0	1	1	0
denovo106499	2	1	0	1	1	0	2	0	0	1	0	1	1	0	0	1	1	2	0	0	1	1	1	0	3	1	4	1	1	0	0	2	1	2	2	1	1	1	0	0	1	0
denovo106560	3	1	1	0	1	2	1	0	0	3	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	1	2	1	0	1	0	2	0	1	1	1	0
denovo106604	1	1	0	0	8	0	0	4	5	1	0	3	2	2	1	6	1	1	0	1	8	3	11	1	3	0	0	0	1	5	3	0	0	0	7	3	0	0	2	1	3	3
denovo106620	1	2	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	5	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3
denovo106624	1	4	0	16	1	19	5	2	0	4	2	3	0	6	6	0	0	0	12	28	0	0	4	0	0	0	1	16	0	1	3	0	1	4	1	1	0	8	1	0	1	0
denovo106644	1	1	0	3	1	0	2	0	3	0	0	0	6	0	0	0	0	2	0	0	1	1	0	0	5	0	2	1	0	2	0	1	1	4	2	0	0	0	0	0	1	0
denovo106709	9	0	1	2	3	3	4	4	0	0	2	1	0	0	1	5	9	1	1	2	3	2	0	2	2	6	3	1	0	0	0	2	0	0	2	6	4	0	0	3	0	0
denovo106726	2	7	8	5	0	6	0	1	0	4	5	3	2	5	0	49	20	0	0	0	3	1	3	43	2	5	4	0	6	0	1	1	16	47	2	0	0	0	11	22	2	3
denovo106747	1	0	0	0	0	0	1	0	1	0	0	0	4	1	0	0	0	0	0	2	2	0	1	0	0	1	1	1	1	0	0	0	2	0	0	0	0	0	2	1	0	0
denovo106757	0	1	0	1	2	1	13	1	3	0	0	1	0	4	4	0	0	0	3	3	0	0	3	5	1	0	0	0	0	3	2	0	0	0	12	0	4	4	3	4	2	9
denovo106773	1	4	0	0	3	0	0	4	3	0	0	2	3	4	3	0	4	7	7	6	0	3	2	4	8	5	2	16	0	5	0	2	1	2	5	0	0	2	0	3	2	6
denovo106790	2	0	0	0	0	2	0	0	0	2	0	2	5	0	4	0	0	0	3	0	0	2	1	4	0	0	0	0	0	0	2	0	0	2	0	0	0	0	1	0	2	0
denovo106830	0	1	2	2	0	4	0	0	0	0	0	1	0	0	0	5	1	4	0	0	0	0	1	3	1	0	0	1	1	2	4	1	0	0	0	1	0	0	0	1	2	0
denovo106835	0	0	0	0	0	2	0	0	0	0	0	0	1	1	6	0	0	1	0	0	1	0	0	1	5	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	2	1
denovo106895	0	0	0	1	0	0	1	0	1	1	0	1	0	0	0	2	2	0	1	1	0	2	2	0	3	1	0	0	1	0	0	0	1	1	1	3	2	0	0	0	1	1
denovo107012	1	0	0	2	2	4	0	0	3	1	0	0	1	1	0	1	0	0	3	1	1	0	4	1	9	4	1	0	1	1	2	1	2	6	0	0	0	2	0	0	1	1
denovo107059	2	1	0	0	3	4	0	1	1	1	0	0	0	0	0	1	0	3	1	0	1	0	0	2	0	0	2	2	4	0	1	0	0	0	0	0	5	0	0	0	0	1
denovo107090	1	2	1	4	5	17	1	2	3	7	0	2	0	0	3	0	4	6	13	3	8	6	2	2	0	2	7	4	18	0	3	2	2	3	6	1	4	7	6	0	24	23
denovo107095	4	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	1	1	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
denovo107106	9	25	15	17	42	37	10	29	23	35	15	21	48	17	32	10	59	40	45	26	27	41	14	39	42	22	14	41	28	24	28	15	20	17	22	21	16	38	27	24	52	34
denovo107133	0	0	2	2	0	0	1	0	2	4	0	0	1	2	0	0	5	0	0	0	0	0	2	0	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0
denovo107167	2	3	0	5	4	7	2	1	7	0	0	2	4	0	11	0	2	6	1	5	0	7	4	2	4	0	2	7	0	8	2	6	0	0	0	4	2	1	3	2	0	0
denovo107182	0	0	5	4	4	3	0	0	0	10	12	22	0	0	0	45	10	0	5	2	5	0	0	11	0	13	0	42	0	6	1	3	4	0	0	0	9	3	1	7	1	8
denovo107188	1	0	2	1	1	4	0	0	0	1	0	0	0	2	0	0	2	0	1	0	0	0	2	0	0	0	0	0	1	1	2	0	0	1	0	0	0	0	1	0	1	3
denovo107230	3	0	0	0	1	2	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	2	9	1	0	3	1	0	1	0	0
denovo107235	2	0	2	3	6	5	1	3	2	0	0	2	0	0	3	1	3	0	13	6	0	4	0	0	0	1	9	1	0	0	1	0	0	0	10	2	2	1	2	1	2	5
denovo107300	25	52	37	14	49	53	29	5	18	15	1	35	27	3	8	3	18	35	5	4	22	45	31	46	13	9	15	5	72	12	40	6	18	33	10	7	16	10	27	6	5	27
denovo107301	33	2	50	12	5	74	34	5	20	8	66	8	4	33	8	565	21	4	34	42	81	20	4	3	5	279	65	133	15	78	77	9	74	50	3	8	4	24	108	924	0	20
denovo107312	3	1	2	3	0	3	1	0	2	0	2	0	1	3	0	0	0	1	0	0	0	4	0	0	1	3	2	0	0	2	1	0	0	0	2	0	0	0	2	1	1	5
denovo107326	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	3	2	0	0	1	1	0	0	0	0	0	0	0	0	2	0	2	0	0	1
denovo107332	0	1	2	2	2	7	1	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	5	0	2	0	0	2	1	0	0	1	1
denovo107355	0	0	1	5	0	2	0	0	1	9	0	0	0	0	0	3	5	1	0	1	8	0	0	0	0	6	2	6	0	0	0	1	6	0	1	1	5	0	4	17	0	0
denovo107384	0	0	0	3	0	0	0	1	1	0	0	0	0	1	3	0	1	0	3	0	0	0	1	0	0	0	2	0	0	0	2	0	0	1	3	0	0	1	0	0	0	1
denovo107418	0	0	0	0	0	3	0	0	0	1	0	0	1	0	2	0	2	0	0	0	0	1	4	1	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	4	3
denovo107422	0	0	0	0	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	1	0	0	2	0	2	0	0	1	0	0	0
denovo107465	8	1	2	2	5	5	4	4	2	0	4	9	5	2	4	2	0	1	5	1	4	8	8	11	8	0	10	0	0	1	1	2	3	1	6	6	3	6	0	1	2	3
denovo107480	11	5	12	12	3	0	0	9	0	4	171	8	0	3	10	0	4	14	11	4	17	0	10	1	15	3	4	19	1	2	3	0	1	0	6	8	0	0	14	1	3	0
denovo107494	0	6	0	0	3	2	0	0	0	0	1	8	1	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	1
denovo107538	0	5	0	5	9	13	0	2	0	7	2	5	9	0	0	13	50	6	0	0	0	2	0	31	0	0	3	0	9	0	7	3	1	1	8	0	1	0	7	6	1	4
denovo107541	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	6	9	0	0	0	0	0	3	0	1	0	0	2	2	0	0	0	0	0	0	5	0	0	0	4
denovo107569	0	0	0	0	0	0	1	4	0	0	2	0	2	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0	1	1	0	0	4	3	0	2
denovo107597	1	0	0	2	0	0	1	0	0	0	0	1	2	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2
denovo107604	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	3	2
denovo107630	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	2	0	0	1	0	1	0	1	0	1	3	0	1	0	0	1	1	0	0	0	0	1	0	2	4	0	0
denovo107705	24	11	0	8	2	6	12	4	14	9	1	9	3	5	3	0	5	15	7	3	14	4	7	9	11	5	3	1	5	0	13	7	5	4	5	10	4	3	8	8	0	19
denovo107721	3	5	0	2	0	2	2	3	2	3	8	1	8	1	2	1	3	6	3	1	4	0	2	4	10	0	1	4	0	4	4	1	11	8	0	0	4	0	12	7	0	0
denovo107739	11	2	0	0	8	0	4	5	1	0	1	4	0	0	4	14	3	4	17	6	6	5	3	11	8	13	1	5	0	2	0	4	6	0	5	2	6	3	0	2	5	1
denovo107746	1	3	0	7	0	3	2	0	0	0	0	0	1	0	4	0	3	3	1	2	0	0	0	0	1	0	1	0	0	0	1	1	1	0	0	1	0	5	0	0	0	0
denovo107750	0	4	0	1	0	3	0	2	1	3	3	0	0	1	1	3	0	3	0	0	2	1	1	3	0	5	2	2	0	0	3	0	1	6	7	0	0	0	0	1	2	1
denovo107768	2	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	5	1	0	0	0	1	0	1	0	0	2	0	0	0	1	0	0	0	1
denovo107823	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	2	1	1	0	0	1	0	0	0
denovo107889	2	2	0	2	0	0	0	3	5	0	3	1	1	1	0	5	0	2	0	1	0	3	0	0	0	2	0	5	0	0	0	0	3	0	0	0	0	0	0	0	2	0
denovo107906	4	1	7	0	0	171	1	0	2	0	0	1	0	32	11	1	0	26	2	153	51	133	19	155	5	240	0	19	0	2	2	2	2	0	0	0	0	1	0	8	0	95
denovo107911	1	0	21	2	0	2	7	0	4	7	0	0	6	0	0	4	24	1	0	3	11	6	7	6	0	21	0	3	2	0	2	15	0	0	0	1	6	0	4	0	2	2
denovo107938	1	1	1	1	0	2	1	1	1	0	0	1	0	1	0	2	1	2	0	0	2	2	2	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
denovo107948	26	48	2	3	30	3	30	4	18	3	3	42	26	23	14	2	21	53	13	6	30	16	39	30	23	20	28	8	45	7	11	19	17	33	14	18	15	12	8	24	3	47
denovo107980	0	2	1	1	0	1	7	0	0	0	0	2	1	1	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	2	0	1	2
denovo107997	0	0	0	0	6	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	1	1	0	0	0	4	1	0	6	0
denovo108018	0	0	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0	1	0	1	0	1	1	0	0	2	3	0	0	1	0	0	0	0	4	2	0	0	0	3	0	0
